	new word	new_genre	old word	old_genre
118	вынужден	A7	был	A12
119	полном	A7	в	A12
120	з	A7	г	A12
121	полном	A7	в	A12
122	поселения	A7	района	A12
123	полном	A7	в	A12
124	пределах	A7	зоне	A12
125	край	A7	края	A12
126	машиностроения	A7	завода	A12
127	заставила	A7	позволила	A12
128	записать	A7	выпустить	A12
129	наиболее	A7	более	A12
130	долларов	A7	миллионов	A12
131	отдельных	A7	различных	A12
132	новом	A7	в	A12
133	месяц	A7	год	A12
134	сначала	A7	а	A12
135	наверное	A7	еще	A12
136	тыс	A7	около	A12
137	тыс	A7	тысяч	A12
138	однако	A7	и	A12
139	товаров	A7	продукции	A12
140	Северном	A7	На	A12
141	машиностроения	A7	заводе	A12
142	используемым	A7	применяется	A12
143	устройство	A7	оборудование	A12
144	же	A7	и	A12
145	зарубежные	A7	современные	A12
146	автоматизации	A7	технологии	A12
147	югу	A7	от	A12
148	популярных	A7	ведущих	A12
149	компаниях	A7	фирм	A12
150	Франции	A7	Германии	A12
151	Чехии	A7	Австрии	A12
152	программирование	A7	программное	A12
153	управлении	A7	управление	A12
154	компанию	A7	компании	A12
155	Комплектующих	A7	Производство	A12
156	осуществляющему	A7	осуществляют	A12
157	любым	A7	способом	A12
158	окончательной	A7	последующей	A12
159	и	A7	в	A12
160	правилами	A7	соответствии	A12
161	наравне	A7	с	A12
162	Строительный	A7	Технологический	A12
163	баланс	A7	ход	A12
164	приходят	A7	ведут	A12
165	использованием	A7	методом	A12
166	кроме	A7	и	A12
167	включая	A7	включают	A12
168	где	A7	в	A12
169	у	A7	него	A12
170	странной	A1	настоящей	A9
171	Ратифицировали	A1	Конвенции	A9
172	отметил	A1	отмечая	A9
173	коммерческие	A1	международные	A9
174	других	A1	и	A9
175	Порошенко	A1	Лукашенко	A8
176	наконец	A1	и	A8
177	только	A1	и	A8
178	вкупе	A1	с	A8
179	предыдущем	A1	этом	A8
180	заверил	A1	заявил	A8
181	рассказывая	A1	сообщает	A8
182	генеральным	A1	президентом	A8
183	Подвести	A1	Итоги	A8
184	были	A1	отмечены	A8
185	одностороннем	A1	двусторонней	A8
186	тесно	A12	с	A14
187	Публикация	A12	Аннотация	A14
188	алгоритма	A12	вычисления	A14
189	успехи	A12	результаты	A14
190	сделанные	A12	полученные	A14
191	подсчета	A12	расчета	A14
192	пароля	A12	алгоритма	A14
193	поперечных	A12	лопастей	A14
194	дискретной	A12	аналитической	A14
195	разности	A12	коэффициенты	A14
196	параметров	A12	переменных	A14
197	Произведено	A12	Было	A14
198	сформулировано	A12	рассмотрено	A14
199	семь	A12	два	A14
200	искажения	A12	отклонения	A14
201	позвонков	A12	лопасти	A14
202	типами	A12	параметрами	A14
203	теплового	A12	потока	A14
204	скорости	A12	траектории	A14
205	сделано	A12	получено	A14
206	Продавать	A7	Продается	A12
207	театр	A7	студия	A12
208	находящейся	A7	находится	A12
209	Около	A7	До	A12
210	добраться	A7	ближайшей	A12
211	заключением	A7	сроком	A12
212	необходимой	A7	возможной	A12
213	кредитам	A7	ставкой	A12
214	налогами	A7	расходами	A12
215	туалетной	A7	ресепшен	A12
216	пользователей	A7	клиентов	A12
217	субкультур	A7	моды	A12
218	Звукозапись	A7	Студия	A12
219	называется	A7	является	A12
220	Четвертая	A7	Первая	A12
221	тасс	A1	новости	A8
222	исключением	A1	за	A8
223	самолета	A1	самолет	A8
224	Новгород	A1	Киев	A8
225	рассказывая	A1	сообщают	A8
226	Юстиции	A1	Министерстве	A8
227	транспортных	A1	транспорта	A8
228	Приднестровья	A1	Украины	A8
229	Юстиции	A1	Министр	A8
230	перевозок	A1	транспорта	A8
231	телефонной	A1	связи	A8
232	чего	A1	после	A8
233	экипажа	A1	посадки	A8
234	заявляет	A1	заявил	A8
235	готово	A1	готова	A8
236	принять	A1	принимать	A8
237	самолета	A1	самолеты	A8
238	Его	A1	Он	A8
239	заверил	A1	сообщил	A8
240	же	A1	на	A8
241	шереметьево	A1	аэропорт	A8
242	и	A1	в	A8
243	декабре	A1	году	A8
244	состоящего	A1	из	A8
245	должен	A1	будет	A8
246	определено	A1	выделено	A8
247	руб	A1	млн	A8
248	размере	A1	грн	A8
249	и	A1	В	A8
250	ныне	A1	прошлом	A8
251	следующем	A1	году	A8
252	техническому	A1	по	A8
253	указаниям	A1	словам	A8
254	и	A1	на	A8
255	Стив	A1	Дориан	A4
256	могло	A1	было	A4
257	действительно	A1	далеко	A4
258	полгода	A1	за	A4
259	много	A1	несколько	A4
260	неоднократно	A1	раз	A4
261	месте	A1	на	A4
262	этом	A1	в	A4
263	узнать	A1	посмотреть	A4
264	поэтому	A1	не	A4
265	мужчина	A1	молодой	A4
266	покупатель	A1	хозяин	A4
267	настоящему	A1	тому	A4
268	поскольку	A1	что	A4
269	поэтому	A1	так	A4
270	никогда	A1	долго	A4
271	Когда	A1	Наконец	A4
272	главных	A1	из	A4
273	даже	A1	и	A4
274	Евгений	A1	Виктор	A4
275	состав	A1	вошел	A4
276	потом	A1	туда	A4
277	связанными	A1	с	A4
278	даже	A1	и	A4
279	самом	A1	на	A4
280	существующего	A1	старого	A4
281	красные	A1	зеленые	A4
282	же	A1	на	A4
283	синего	A1	синей	A4
284	семь	A1	три	A4
285	температур	A1	высоких	A4
286	двери	A1	окна	A4
287	идеально	A1	хорошо	A4
288	скажет	A1	сказал	A4
289	чего	A1	он	A4
290	также	A1	А	A4
291	которого	A1	который	A4
292	сутки	A1	час	A4
293	воскликнул	A1	спросил	A4
294	Миссис	A1	Дориан	A4
295	Пятую	A1	Четверть	A4
296	единственного	A1	второго	A4
297	Отдельного	A1	Ого	A4
298	поэтому	A1	как	A4
299	когда	A1	поздно	A4
300	Стив	A1	Дориан	A4
301	городов	A1	сел	A4
302	где	A1	в	A4
303	больной	A1	постели	A4
304	сахар	A1	чай	A4
305	перестал	A1	стал	A4
306	анализировать	A1	разбирать	A4
307	Единственное	A1	Одно	A4
308	оказалось	A1	было	A4
309	отличие	A1	от	A4
310	сэр	A1	лорда	A4
311	Джордж	A1	Генри	A4
312	поэтому	A1	его	A4
313	приносит	A1	принес	A4
314	вечером	A1	утром	A4
315	Результате	A1	После	A4
316	надеюсь	A17	вас	A1
317	ваши	A17	моей	A1
318	читатели	A17	люди	A1
319	способностью	A17	обладающие	A1
320	конечно	A17	значит	A1
321	Президентом	A1	Президент	A8
322	заявляет	A1	заявил	A8
323	путину	A1	президенту	A8
324	говорю	A1	я	A8
325	спросил	A1	сказал	A8
326	презентации	A7	выставке	A12
327	Греция	A7	Италия	A12
328	стационарные	A7	компактные	A12
329	электромагнитных	A7	акустические	A12
330	третьему	A7	к	A12
331	автоматизации	A7	технологии	A12
332	напишите	A7	решите	A12
333	голосовое	A7	звуковое	A12
334	устройство	A7	оборудование	A12
335	каких	A7	любых	A12
336	альбомов	A7	музыкальных	A12
337	только	A7	и	A12
338	такую	A7	необходимую	A12
339	генератора	A7	мощность	A12
340	других	A7	и	A12
341	низкочастотного	A7	диапазоне	A12
342	имеющих	A7	имеет	A12
343	приз	A7	лучший	A12
344	коэффициента	A7	коэффициент	A12
345	генератора	A7	мощность	A12
346	традиционной	A7	традиционного	A12
347	образовательного	A7	профессионального	A12
348	сервисное	A7	оборудования	A12
349	специальном	A7	на	A12
350	частности	A7	и	A12
351	показателей	A7	производительности	A12
352	Лондон	A7	Англия	A12
353	представляющих	A7	представляет	A12
354	сервисное	A7	оборудование	A12
355	специально	A7	для	A12
356	необходимо	A7	позволяет	A12
357	выработать	A7	реализовать	A12
358	исключение	A7	большинство	A12
359	некотором	A7	самом	A12
360	используемых	A7	используются	A12
361	теории	A7	динамики	A12
362	иначе	A7	как	A12
363	он	A12	в	A8
364	долл	A12	млрд	A8
365	автомобили	A12	АвтоВАЗ	A8
366	небольшом	A12	на	A8
367	грн	A12	млрд	A8
368	каком	A12	этом	A8
369	конференций	A12	конференции	A8
370	заверил	A12	заявил	A8
371	директор	A12	президент	A8
372	Виталий	A12	Игорь	A8
373	Жуков	A12	Комаров	A8
374	завода	A12	АвтоВАЗа	A8
375	доложил	A12	сообщил	A8
376	ноябре	A12	году	A8
377	комплектующих	A12	АвтоВАЗа	A8
378	однако	A12	и	A8
379	миллиона	A12	составила	A8
380	ДУМАЕМ	A9	МЫ	A1
381	БОЖЕСТВЕННОЙ	A9	БОГА	A1
382	ВОВСЕ	A9	НЕ	A1
383	знаем	A9	требуем	A1
384	нарушения	A9	соблюдения	A1
385	индивида	A9	человека	A1
386	Идеология	A9	Атеизм	A1
387	называется	A9	является	A1
388	ничего	A9	не	A1
389	хорошим	A9	простым	A1
390	воззрений	A9	мировоззрение	A1
391	чувствуя	A9	себя	A1
392	биологические	A9	научные	A1
393	нравственность	A9	моральные	A1
394	специально	A9	для	A1
395	теоретическую	A9	философию	A1
396	общественной	A9	жизни	A1
397	Религии	A9	Атеизм	A1
398	выражается	A9	основывается	A1
399	биологического	A9	естественного	A1
400	исследуемого	A9	окружающего	A1
401	настоящим	A9	единственным	A1
402	богини	A9	богов	A1
403	Религия	A9	Атеизм	A1
404	сказывается	A9	основывается	A1
405	указанное	A9	полученное	A1
406	Философия	A9	Атеизм	A1
407	предположении	A9	основываясь	A1
408	законах	A9	принципах	A1
409	религиозных	A9	светского	A1
410	принципиальное	A9	первостепенное	A1
411	термина	A9	значении	A1
412	человеческое	A9	существа	A1
413	религиозная	A9	религиозной	A1
414	имеем	A9	мы	A1
415	Сирия	A1	Иран	A8
416	Африку	A1	Сирию	A8
417	Ирак	A1	Иран	A8
418	одобряет	A1	считает	A8
419	комплектующие	A1	поставки	A8
420	коалиции	A1	оппозиции	A8
421	заверил	A1	заявил	A8
422	же	A1	в	A8
423	празднование	A1	воскресенье	A8
424	юстиции	A1	министр	A8
425	Махмуд	A1	Али	A8
426	выступить	A1	выступил	A8
427	Характере	A1	Об	A8
428	объявлено	A1	сообщило	A8
429	российское	A1	агентство	A8
430	долл	A1	млрд	A8
431	Реализация	A9	Работа	A7
432	сведениями	A9	сообщениями	A7
433	информационной	A9	корпоративной	A7
434	отправлений	A9	почты	A7
435	назначено	A9	назначение	A7
436	Синхронизма	A9	Синхронизация	A7
437	пользователями	A9	сервером	A7
438	понимаете	A9	находитесь	A7
439	публичной	A9	корпоративной	A7
440	коммуникатора	A9	коммуникатор	A7
441	эфире	A9	каналу	A7
442	отключение	A9	синхронизацию	A7
443	пользователями	A9	сервером	A7
444	Панель	A9	Настройка	A7
445	подключений	A9	подключения	A7
446	пользователям	A9	серверу	A7
447	пользователями	A9	сервере	A7
448	изменить	A9	настроить	A7
449	разъем	A9	подключение	A7
450	пишите	A9	узнайте	A7
451	пожалуйста	A9	введите	A7
452	Изменить	A9	Настроить	A7
453	вкладками	A9	вкладке	A7
454	гаджеты	A9	меню	A7
455	основополагающие	A1	приоритеты	A8
456	последнем	A1	В	A8
457	мировую	A1	первую	A8
458	заверил	A1	заявил	A8
459	ФЕДЕРАЛЬНОГО	A1	РФ	A8
460	Виталий	A1	Владимир	A8
461	действительный	A1	корреспондент	A8
462	ИНФОРМАЦИОННЫЙ	A1	ИА	A8
463	выступить	A1	выступая	A8
464	тесно	A1	с	A8
465	вместе	A1	перед	A8
466	Государственных	A1	Государственной	A8
467	думу	A1	думой	A8
468	РСФСР	A1	РФ	A8
469	года	A1	апреля	A8
470	избирательного	A1	депутата	A8
471	Думе	A1	Госдумы	A8
472	охарактеризовал	A1	отметил	A8
473	региону	A1	регионам	A8
474	и	A1	в	A8
475	наше	A4	будущее	A1
476	семантикой	A4	семантических	A1
477	первого	A4	поколения	A1
478	обнаруживают	A4	обнаруживается	A1
479	Трактует	A4	Рассматривая	A1
480	думаю	A4	подумать	A1
481	делаем	A4	мы	A1
482	Биологического	A9	Биологические	A14
483	техники	A9	науки	A14
484	Федеральная	A9	Региональная	A14
485	теме	A9	диссертации	A14
486	трудности	A9	проблемы	A14
487	в	A9	на	A14
488	Администрации	A9	Глава	A14
489	БЛАГОПРИЯТНОГО	A9	УСЛОВИЯ	A14
490	следующем	A9	В	A14
491	ПУНКТАХ	A9	РАЙОНАХ	A14
492	КУБИНСКОГО	A9	КАНАРСКОГО	A14
493	однако	A9	И	A14
494	узнает	A7	сообщает	A8
495	наконец	A14	и	A12
496	эффективности	A14	качества	A12
497	начинающих	A14	профессионалов	A12
498	транснациональной	A14	крупнейшей	A12
499	федерацией	A14	международной	A12
500	презентации	A14	выставке	A12
501	отраслях	A14	промышленности	A12
502	корпорация	A14	компания	A12
503	ограниченный	A14	широкий	A12
504	рассмотрения	A14	решений	A12
505	обогреватели	A14	печь	A12
506	Германских	A14	Немецкого	A12
507	факультет	A14	института	A12
508	ингредиентах	A14	замороженных	A12
509	обращающегося	A14	находящегося	A12
510	доходы	A14	продажи	A12
511	фруктов	A14	замороженных	A12
512	продовольственных	A14	мясных	A12
513	увидели	A14	упали	A12
514	фармацевтической	A14	пищевой	A12
515	полиэтиленового	A14	пленкой	A12
516	влияют	A14	повлиять	A12
517	промышленность	A14	производство	A12
518	Корпорация	A14	Компания	A12
519	производства	A14	производство	A12
520	модификация	A14	модель	A12
521	развивает	A14	сочетает	A12
522	сегодняшний	A1	день	A4
523	ванной	A1	комнате	A4
524	Стоить	A1	Стоило	A4
525	формования	A1	стекла	A4
526	сожалению	A1	сожаления	A4
527	пластика	A1	стекло	A4
528	утра	A1	ночи	A4
529	натуры	A1	картины	A4
530	Характеристика	A7	Оценка	A14
531	полученными	A7	методами	A14
532	Совместная	A16	Работа	A14
533	изучения	A16	исследования	A14
534	Идеологические	A1	Национальные	A9
535	Противоборства	A1	Сторон	A9
536	Межправительственной	A1	Конвенции	A9
537	Представления	A1	Представление	A9
538	повторюсь	A1	вторых	A9
539	существующих	A1	соответствующих	A9
540	ведь	A1	третьих	A9
541	пересылки	A1	сообщений	A9
542	Мышление	A1	Представление	A9
543	повторюсь	A1	вторых	A9
544	блогов	A1	сообщений	A9
545	Ратифицировали	A1	Конвенции	A9
546	Рекомендовано	A1	Рекомендация	A9
547	но	A1	их	A8
548	Нижнекамскнефтехим	A1	Газпром	A8
549	заверил	A1	сообщил	A8
550	элементарной	A1	фундаментальной	A14
551	бесконечного	A1	парадоксов	A14
552	обнаружила	A1	обнаружено	A14
553	Ролей	A1	Роль	A14
554	бесконечного	A1	парадоксов	A14
555	игнорировать	A1	анализировать	A14
556	менее	A1	наиболее	A14
557	Уголовный	A1	Следственный	A8
558	обычное	A1	второе	A8
559	делу	A1	дело	A8
560	мосгордуму	A1	мэра	A8
561	приговору	A1	арестован	A8
562	года	A1	июля	A8
563	арестованы	A1	обвинению	A8
564	уплату	A1	взятку	A8
565	утверждал	A1	заявил	A8
566	очевидно	A1	что	A8
567	имел	A1	имеет	A8
568	историческую	A1	политическую	A8
569	майдана	A1	митинга	A8
570	Кондиционер	A7	Комфорт	A12
571	разработала	A7	разработана	A12
572	способностью	A7	обладает	A12
573	собственными	A7	следующими	A12
574	параметрами	A7	характеристиками	A12
575	Похожие	A7	Компактные	A12
576	Привело	A7	Благодаря	A12
577	наконец	A7	и	A12
578	Направо	A7	Мини	A12
579	Компактность	A7	Комфорт	A12
580	место	A7	занимает	A12
581	лазера	A7	светового	A12
582	пространстве	A7	пространства	A12
583	снижает	A7	препятствует	A12
584	Систем	A7	Система	A12
585	подвижности	A7	фиксации	A12
586	пейзажи	A7	полотна	A12
587	полном	A7	В	A12
588	Направо	A7	Мини	A12
589	Салона	A7	Комфорт	A12
590	полотен	A7	полотно	A12
591	изделий	A7	изделия	A12
592	необходимо	A7	позволяет	A12
593	избавиться	A7	избежать	A12
594	волновых	A7	колебаний	A12
595	пейзажи	A7	полотна	A12
596	автоматического	A7	механизма	A12
597	ножки	A7	створки	A12
598	Необходимость	A7	Возможность	A12
599	мотором	A7	комплектации	A12
600	аксессуары	A7	шторы	A12
601	Направо	A7	Мини	A12
602	Безопасность	A7	Комфорт	A12
603	представленность	A7	представлена	A12
604	нескольких	A7	трех	A12
605	наконец	A7	и	A12
606	окраска	A7	коричневый	A12
607	Подобно	A7	Благодаря	A12
608	чему	A7	этому	A12
609	могу	A7	можно	A12
610	кирпичи	A7	деревянные	A12
611	Невозможности	A7	Возможность	A12
612	натяжения	A7	крепления	A12
613	основной	A7	основу	A12
614	Текстиля	A7	Изделия	A12
615	сантиметров	A7	шириной	A12
616	цитаты	A16	текст	A14
617	Исследованных	A16	Исследование	A14
618	закономерностей	A16	характеристик	A14
619	стратегического	A16	оперативного	A14
620	максимального	A16	максимальных	A14
621	определенных	A16	применимых	A14
622	кгц	A16	частот	A14
623	году	A16	В	A14
624	астрономии	A16	физики	A14
625	то	A16	а	A14
626	понимаю	A16	я	A14
627	высококачественного	A16	материала	A14
628	исследуемого	A16	исследуется	A14
629	точностью	A16	точность	A14
630	методик	A16	методики	A14
631	реагирования	A16	оперативного	A14
632	наряду	A16	с	A14
633	добавлением	A16	использованием	A14
634	документов	A16	данных	A14
635	ЧАСТОТ	A16	ЛЧМ	A14
636	снижения	A16	отклонения	A14
637	же	A16	и	A14
638	инспекционного	A16	оперативного	A14
639	долгосрочных	A16	прогнозов	A14
640	ТС	A16	МПЧ	A14
641	последнем	A16	в	A14
642	всевозможных	A16	различных	A14
643	экстремальных	A16	условиях	A14
644	Показать	A16	Показано	A14
645	некоторой	A16	наибольшей	A14
646	действительностью	A16	точностью	A14
647	измерение	A16	приближение	A14
648	реагирования	A16	оперативного	A14
649	МТТ	A16	МПЧ	A14
650	эксперименте	A16	экспериментальных	A14
651	пенсионных	A16	долгосрочных	A14
652	фенологических	A16	модельных	A14
653	серверу	A16	данных	A14
654	датчиков	A16	параметров	A14
655	распространенным	A16	распространения	A14
656	максимальный	A16	максимальных	A14
657	соответствующих	A16	применимых	A14
658	Долгосрочной	A16	Долгосрочный	A14
659	похожие	A16	вариации	A14
660	только	A1	А	A14
661	идеологического	A1	исторического	A14
662	задачу	A1	задача	A14
663	тысячелетия	A1	десятилетия	A14
664	получило	A1	широкое	A14
665	изучать	A1	изучающих	A14
666	всеобъемлющей	A1	всеобщей	A14
667	реальными	A1	явлениями	A14
668	прокурорского	A1	дисциплинарного	A14
669	соблюдения	A1	принципа	A14
670	развития	A1	освоения	A14
671	ведь	A1	то	A14
672	только	A1	же	A14
673	культурология	A1	междисциплинарности	A14
674	Норвегия	A16	Канада	A8
675	праздник	A16	суббота	A8
676	году	A16	года	A8
677	отправляется	A16	уходит	A8
678	уполномочивается	A16	полномочия	A8
679	Называлась	A16	Бывшая	A8
680	выборах	A16	кандидат	A8
681	специальном	A16	на	A8
682	возвращаются	A16	уходит	A8
683	отставки	A16	отставку	A8
684	и	A16	с	A8
685	увольнения	A16	поста	A8
686	законодательного	A16	губернатора	A8
687	штат	A16	штата	A8
688	рассказывая	A16	сообщает	A8
689	указаниям	A16	словам	A8
690	законодательного	A16	полномочия	A8
691	законодательного	A16	губернатора	A8
692	л	A16	г	A8
693	Случаи	A16	Причины	A8
694	окажется	A16	станет	A8
695	заместителем	A16	заместителя	A8
696	Ожидает	A16	Ожидается	A8
697	ноября	A16	июля	A8
698	законодательного	A16	губернатора	A8
699	занять	A16	заняла	A8
700	являясь	A16	став	A8
701	самоуправление	A16	администрацию	A8
702	вашингтон	A16	штата	A8
703	могла	A16	была	A8
704	выборах	A16	кандидатом	A8
705	постов	A16	пост	A8
706	Революционной	A16	Республиканской	A8
707	социалистической	A16	партии	A8
708	парламентских	A16	выборах	A8
709	правительства	A16	президента	A8
710	др	A16	г	A8
711	и	A16	с	A8
712	выдвижение	A16	кандидатом	A8
713	обязанности	A16	пост	A8
714	обамы	A16	президента	A8
715	выражению	A16	мнению	A8
716	историков	A16	экспертов	A8
717	суждений	A16	противоречивости	A14
718	автомобилей	A16	моделей	A14
719	терминов	A16	выражений	A14
720	называет	A16	характеризует	A14
721	текста	A16	раздела	A14
722	модификации	A16	модель	A14
723	включений	A1	включения	A9
724	связанной	A1	С	A9
725	Конституционный	A1	Федеральный	A9
726	законодательном	A1	закон	A9
727	октября	A1	марта	A9
728	наконец	A1	и	A9
729	вновь	A1	в	A9
730	республик	A1	субъектов	A9
731	нормах	A1	нормативных	A9
732	преступлений	A1	актов	A9
733	Важной	A1	Основной	A9
734	Жительства	A1	Паспорта	A9
735	Татарстана	A1	Республики	A9
736	же	A1	в	A9
737	наконец	A1	и	A9
738	современному	A1	по	A8
739	организационной	A1	организации	A8
740	должны	A1	могут	A8
741	обязательно	A1	быть	A8
742	велись	A1	завершены	A8
743	действительно	A1	уже	A8
744	и	A1	в	A8
745	декабре	A1	году	A8
746	Именно	A1	Как	A8
747	и	A1	на	A8
748	таки	A1	это	A8
749	выражая	A1	выразил	A8
750	празднование	A1	накануне	A8
751	обязанности	A1	помощник	A8
752	кучмы	A1	президента	A8
753	ФЕДЕРАЛЬНЫХ	A1	РФ	A8
754	Миронов	A1	Дворкович	A8
755	Левич	A1	Дворкович	A8
756	подчеркивает	A1	подчеркнул	A8
757	признал	A1	назвал	A8
758	заработной	A7	стоимости	A12
759	конструкция	A7	модель	A12
760	если	A7	обязательно	A12
761	мои	A7	наши	A12
762	пользователи	A7	менеджеры	A12
763	соответствующем	A7	нашем	A12
764	магазины	A7	магазине	A12
765	попросту	A7	совершенно	A12
766	указанном	A7	В	A12
767	посуды	A7	мебели	A12
768	необходим	A7	надежный	A12
769	концепцию	A7	модель	A12
770	различается	A7	отличается	A12
771	Виталий	A16	Сергей	A8
772	оценку	A16	дал	A8
773	Петербурга	A16	Москвы	A8
774	где	A1	В	A14
775	сих	A1	настоящее	A14
776	описаны	A1	подробно	A14
777	описана	A1	исследована	A14
778	радиоактивного	A1	распада	A14
779	фундаментальных	A1	структурных	A14
780	наконец	A1	и	A14
781	серверу	A1	данных	A14
782	пригодный	A1	для	A14
783	однако	A1	и	A14
784	восстановить	A1	установить	A14
785	выборки	A1	корреляции	A14
786	новом	A1	в	A14
787	усилении	A1	изменении	A14
788	энергия	A1	энергии	A14
789	рецептор	A1	активации	A14
790	радиоактивного	A1	распада	A14
791	последнее	A1	Е	A14
792	энергия	A1	энергии	A14
793	сантиметров	A1	длины	A14
794	наконец	A1	и	A14
795	потенциалов	A1	потенциала	A14
796	атомов	A1	ионизации	A14
797	атомов	A1	молекулы	A14
798	только	A1	практически	A14
799	вообще	A1	не	A14
800	ответить	A1	вопрос	A14
801	говорится	A1	о	A14
802	же	A1	на	A14
803	величин	A1	величину	A14
804	электронов	A1	энергии	A14
805	ферментов	A1	активации	A14
806	кислот	A1	реакции	A14
807	связанной	A1	с	A14
808	не	A1	тем	A14
809	думаю	A1	вполне	A14
810	ибо	A1	очевидно	A14
811	не	A1	что	A14
812	ведь	A1	именно	A14
813	только	A1	этом	A14
814	разумеется	A1	случае	A14
815	заместителя	A1	заместителей	A14
816	будет	A1	должно	A14
817	сохраняться	A1	проявляться	A14
818	столь	A1	наиболее	A14
819	убедительно	A1	наглядно	A14
820	Так	A1	Также	A14
821	справки	A1	сведения	A14
822	говорится	A1	о	A14
823	связанный	A1	связи	A14
824	поправки	A1	изменения	A14
825	даже	A1	и	A14
826	химических	A1	соединений	A14
827	даже	A1	и	A14
828	и	A1	В	A14
829	той	A1	данной	A14
830	поработать	A1	работе	A14
831	предварительные	A1	результаты	A14
832	выяснения	A1	изучения	A14
833	вероятностей	A1	геометрии	A14
834	как	A1	и	A14
835	отзывы	A1	оценки	A14
836	специально	A1	для	A14
837	доказывает	A4	факт	A1
838	мужчину	A4	человека	A1
839	но	A4	него	A1
840	королевства	A4	государства	A1
841	этих	A4	большинства	A1
842	Вопрос	A4	Проблема	A1
843	вес	A4	масса	A1
844	следующей	A4	этой	A1
845	жалости	A4	беде	A1
846	очередной	A4	раз	A1
847	Различные	A12	Специальные	A14
848	эффективные	A12	методы	A14
849	Способ	A12	Метод	A14
850	Утверждение	A12	Определение	A14
851	предмета	A12	объекта	A14
852	Выяснение	A12	Исследование	A14
853	предприятий	A12	объектов	A14
854	Социологический	A12	Анализ	A14
